path,titleText,Category,Distillery,Bottler,Bottling serie,Stated Age,Cask Type,Strength,Size,Label,Image URL,TASTINGTAGS
"Scotland/Highlands","Edradour 2010","Single Malt","Edradour","Distillery Bottling","","09 years old","Sherry Butt","58.7 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/9/3770/432825-big.jpg","Coal-gas/ Chocolate/ Citric/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Edradour 2010","Single Malt","Edradour","Distillery Bottling","Straight From The Cask - Sherry Cask Matured","10 years old","Sherry Butt","56.6 % Vol.","500 ml","","https://static.whiskybase.com/storage/whiskies/1/8/2807/341594-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Edradour 2010","Single Malt","Edradour","Distillery Bottling","SFTC - Chateauneuf Du Pape Cask Matured","12 years old","Chateauneuf du Pape","59.4 % Vol.","500 ml","Sorry Birdies - Final Batch of Wooden Boxes","https://static.whiskybase.com/storage/whiskies/2/1/9103/388926-big.jpg","Coal-gas/ Cooked Vegetable/ Chocolate/ Citric/ Cooked Fruit/ Cooked Mash/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Edradour 2010","Single Malt","Edradour","Distillery Bottling","Straight From The Cask - Sherry Cask Matured","10 years old","Sherry Butt","58.0 % Vol.","500 ml","","https://static.whiskybase.com/storage/whiskies/1/7/8123/305725-big.jpg","Chocolate/ Dried Fruit/ Honey/ Leathery/ New Wood/ Sherried/ Nutty/ Old Wood/ Tobacco/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Husky/ Kippery/ Leafy/ Malt Extract/ Medicinal/ Mossy/ Oily/ Plastic/ Rubbery/ Sandy/ Smokey/ Solvent/ Sweaty/ Toasted/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Edradour 2010","Single Malt","Edradour","Distillery Bottling","Natural Cask Strength","12 years old","Sherry Cask","57.0 % Vol.","700 ml","Ibisco Decanter","https://static.whiskybase.com/storage/whiskies/2/1/9585/392429-big.jpg","Coal-gas/ Chocolate/ Citric/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Edradour 2010","Single Malt","Edradour","Distillery Bottling","Oloroso Cask Matured","10 years old","Oloroso","57.4 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/default/big.png?v4","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Edradour 2010","Single Malt","Edradour","Distillery Bottling","Pawis Spätburgunder Cask Finish","11 years old","Pawis Spätburgunder Cask Finish","46.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/2/0/3072/355312-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Edradour 2010","Single Malt","Edradour","Distillery Bottling","Straight From The Cask - Sherry Cask Matured","10 years old","Sherry Butt","56.5 % Vol.","500 ml","","https://static.whiskybase.com/storage/whiskies/1/8/0509/312105-big.jpg","Cooked Vegetable/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Edradour 2010","Single Malt","Edradour","Distillery Bottling","Pawis Spätburgunder Cask Finish","11 years old","Pawis Spätburgunder Cask Finish","46.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/2/2/5763/407643-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Edradour 2010","Single Malt","Edradour","Distillery Bottling","Natural Cask Strength","12 years old","Sherry","57.2 % Vol.","700 ml","Ibisco Decanter","https://static.whiskybase.com/storage/whiskies/2/2/4837/404595-big.jpg","Chocolate/ Citric/ Dried Fruit/ Fragant/ Leathery/ New Wood/ Nutty/ Old Wood/ Sherried/ Tobacco/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Malt Extract/ Medicinal/ Mossy/ Oily/ Plastic/ Rubbery/ Sandy/ Smokey/ Solvent/ Sweaty/ Toasted/ Vanilla/ Vegetative/ Yeasty"
