path,titleText,Category,Distillery,Bottler,Bottling serie,Stated Age,Cask Type,Strength,Size,Label,Image URL,TASTINGTAGS
"Scotland/Speyside","Glenfarclas 2006","Single Malt","Glenfarclas","Distillery Bottling","The Family Casks (Release S21)","","Sherry Butt","60.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/9/1976/360050-big.jpg","Malt Extract/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","The Family Casks - Special Release","","","58.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/default/big.png?v4","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","Special Release","","Sherry Hogshead","57.0 % Vol.","700 ml","Potstill Edition","https://static.whiskybase.com/storage/whiskies/7/3/156/226242-big.jpg","Dried Fruit/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","The Family Malt Collection","09 years old","Sherry","43.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/9/0/664/141930-big.jpg","Dried Fruit/ Fresh Fruit/ Leathery/ Nutty/ Sherried/ Vanilla/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Fragant/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","Marriage of Casks","","Sherry Casks","51.1 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/8/7/240/136446-big.jpg","Fragant/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","The Family Casks - Special Release","09 years old","1st Fill Sherry Butt","60.5 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/8/5/674/156632-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","Distillery Exclusive","","1st Fill Oloroso Sherry Cask","59.4 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/9/5/453/158056-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","The Family Casks (Release S22)","","Sherry Butt","60.3 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/2/2/2572/423779-big.jpg","Citric/ Toasted/ Chocolate/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","Christmas Edition","","Oloroso Sherry Casks","46.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/8/5/820/136949-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","Limited Bottling","","1st Fill Sherry Butt & Refill Sherry HHD","60.0 % Vol.","","","https://static.whiskybase.com/storage/whiskies/7/0/628/111575-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","Premium Edition","","Oloroso Sherry Casks","46.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/2/5176/217762-big.jpg","Cooked Fruit/ Citric/ Dried Fruit/ Fresh Fruit/ Hay-like/ Husky/ Nutty/ Oily/ Old Wood/ Toasted/ Tobacco/ Vanilla/ Yeasty/ Chocolate/ Coal-gas/ Cooked Mash/ Cooked Vegetable/ Fragant/ Green-House/ Honey/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Vegetative"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","The Private Reserve","07 years old","Sherry","46.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/9/0/876/141348-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","Warehouse Select - Edition #006","","","58.8 % Vol.","700 ml","Warehouse N° 12","https://static.whiskybase.com/storage/whiskies/2/1/7285/383843-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Glenfarclas 2007","Single Malt","Glenfarclas","Distillery Bottling","Special Release","","1st Fill Sherry Butt","60.5 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/9/5/590/149591-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
