path,titleText,Category,Distillery,Bottler,Bottling serie,Stated Age,Cask Type,Strength,Size,Label,Image URL,TASTINGTAGS
"Scotland/Speyside","Linkwood 2007 WM","Single Malt","Linkwood","Wilson & Morgan (WM)","Barrel Selection - Cask Strength","15 years old","30 Months 1st Fill Oloroso Sherry Finish","54.4 % Vol.","700 ml","Sherry Finish Oloroso","https://static.whiskybase.com/storage/whiskies/2/2/9794/428049-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Linkwood 2007 WM","Single Malt","Linkwood","Wilson & Morgan (WM)","Barrel Selection - Cask Strength","14 years old","1st Fill Oloroso Sherry Hogshead Finish","58.3 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/2/0/7232/379067-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Linkwood 2007 WM","Single Malt","Linkwood","Wilson & Morgan (WM)","Barrel Selection","","1st Fill Oloroso Sherry Hogshead Finish","48.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/2/0/7233/379070-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Linkwood 2007 WM","Single Malt","Linkwood","Wilson & Morgan (WM)","Barrel Selection - Cask Strength","15 years old","30 Months 1st Fill Oloroso Sherry Butt Finish","56.3 % Vol.","700 ml","30th Anniversary","https://static.whiskybase.com/storage/whiskies/2/2/9774/418012-big.jpg","Sherried/ Dried Fruit/ Toasted/ Vanilla/ Citric/ Cooked Fruit/ Leathery/ Nutty/ Oily/ Old Wood/ Tobacco/ Cooked Vegetable/ Hay-like/ Husky/ Kippery/ Leafy/ New Wood/ Plastic/ Smokey/ Solvent/ Sweaty/ Vegetative/ Yeasty/ Chocolate/ Coal-gas/ Cooked Mash/ Fragant/ Fresh Fruit/ Green-House/ Honey/ Malt Extract/ Medicinal/ Mossy/ Rubbery/ Sandy"
"Scotland/Speyside","Linkwood 2007 WM","Single Malt","Linkwood","Wilson & Morgan (WM)","Barrel Selection - Cask Strength","16 years old","3 Years 1st Fill Oloroso Hogshead Finish","57.1 % Vol.","700 ml","Sherry Finish Oloroso","https://static.whiskybase.com/storage/whiskies/default/big.png?v4","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Linkwood 2008 WM","Single Malt","Linkwood","Wilson & Morgan (WM)","Barrel Selection","","Pedro Ximenez Sherry Finish","48.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/7/9737/325697-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Linkwood 2007 WM","Single Malt","Linkwood","Wilson & Morgan (WM)","Barrel Selection - Cask Strength","15 years old","28 Months 1st Fill Oloroso Sherry Finish","54.6 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/2/1/9602/418011-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Linkwood 2007 WM","Single Malt","Linkwood","Wilson & Morgan (WM)","Barrel Selection","14 years old","Oloroso Sherry Finish","58.3 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/9/3386/353977-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Linkwood 2008 WM","Single Malt","Linkwood","Wilson & Morgan (WM)","Barrel Selection","12 years old","Pedro Ximenez Sherry Cask Finish","58.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/7/9738/314361-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Speyside","Linkwood 2008 WM","Single Malt","Linkwood","Wilson & Morgan (WM)","Barrel Selection","","Pedro Ximénez Sherry Finish","48.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/7/0036/325698-big.jpg","Cooked Vegetable/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
