path,titleText,Category,Distillery,Bottler,Bottling serie,Stated Age,Cask Type,Strength,Size,Label,Image URL,TASTINGTAGS
"Scotland/Highlands","Glenturret Old Course","Single Malt","Glenturret","Distillery Bottling","St Andrews Edition","","","41.8 % Vol.","700 ml","Blue Box with two Lalique Crystal Glasses and a Course Book","https://static.whiskybase.com/storage/whiskies/default/big.png?v4","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Manager's Dram","Single Malt","Glenturret","Distillery Bottling","Release No. 2","","European Sherry","51.0 % Vol.","700 ml","Mellow Peated","https://static.whiskybase.com/storage/whiskies/2/2/2727/443308-big.jpg","Dried Fruit/ New Wood/ Sherried/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Peated Edition","Single Malt","Glenturret","Distillery Bottling","","","","43.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/8/2243/315140-big.jpg","Cooked Vegetable/ Smokey/ Vegetative/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Yeasty"
"Scotland/Highlands","Glenturret Peated Edition","Single Malt","Glenturret","Distillery Bottling","","","Bourbon Casks","40.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/5/8/040/105486-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Manager's Dram","Single Malt","Glenturret","Distillery Bottling","Release No. 1","","American & European Sherry","53.0 % Vol.","700 ml","Sweet Peated","https://static.whiskybase.com/storage/whiskies/1/9/7793/349712-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Peated Edition","Single Malt","Glenturret","Distillery Bottling","","","","43.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/7/4/772/116549-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Sherry Edition","Single Malt","Glenturret","Distillery Bottling","Batch 1","","European & American Oak Sherry Casks","43.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/7/4/771/116550-big.jpg","Chocolate/ Dried Fruit/ New Wood/ Nutty/ Rubbery/ Sherried/ Vanilla/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ Oily/ Old Wood/ Plastic/ Sandy/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Still Life Winter","Single Malt","Glenturret","Distillery Bottling","","","","42.5 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/2/1/0940/371641-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Sherry Edition","Single Malt","Glenturret","Distillery Bottling","","","Sherry Butts","40.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/5/8/039/105487-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Sherry Cask Edition","Single Malt","Glenturret","Distillery Bottling","","","Sherry","43.0 % Vol.","700 ml 700 ml","","https://static.whiskybase.com/storage/whiskies/1/4/9238/254227-big.jpg","Citric/ Fresh Fruit/ Honey/ Leathery/ New Wood/ Sherried/ Chocolate/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Green-House/ Hay-like/ Husky/ Kippery/ Leafy/ Malt Extract/ Medicinal/ Mossy/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Triple Wood Edition","Single Malt","Glenturret","Distillery Bottling","","","Bourbon, American & European Oak Sherry Casks","43.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/8/2245/315136-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Triple Wood","Single Malt","Glenturret","Distillery Bottling","2021 Release","","Europ. & American Sherry Oak & Bourbon Barrel","44.0 % Vol.","700 ml 750 ml","","https://static.whiskybase.com/storage/whiskies/1/9/1333/392031-big.jpg","Cooked Vegetable/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Triple Wood","Single Malt","Glenturret","Distillery Bottling","2022 Release","","Europ. & American Sherry Oak & Bourbon Barrel","45.0 % Vol.","700 ml 750 ml","","https://static.whiskybase.com/storage/whiskies/2/1/5663/385643-big.jpg","Coal-gas/ Cooked Vegetable/ Fresh Fruit/ Green-House/ Honey/ Kippery/ Old Wood/ Plastic/ Sandy/ Solvent/ Vanilla/ Vegetative/ Chocolate/ Citric/ Cooked Fruit/ Cooked Mash/ Dried Fruit/ Fragant/ Hay-like/ Husky/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Rubbery/ Sherried/ Smokey/ Sweaty/ Toasted/ Tobacco/ Yeasty"
"Scotland/Highlands","Glenturret Triple Wood","Single Malt","Glenturret","Distillery Bottling","","","American/European Oak Sherry & Bourbon Casks","40.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/5/4/311/87548-big.jpg","Cooked Fruit/ Chocolate/ Citric/ Coal-gas/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Triple Wood","Single Malt","Glenturret","Distillery Bottling","2020 Maiden Release","","Europ.& American Sherry Oak Casks & Bourbon","43.0 % Vol.","700 ml 700 ml","","https://static.whiskybase.com/storage/whiskies/1/6/7040/285259-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret Triple Wood Edition","Single Malt","Glenturret","Distillery Bottling","","","American & European Oak Sherry & Bourbon","43.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/7/4/773/116552-big.jpg","Chocolate/ Cooked Fruit/ Oily/ Vanilla/ Citric/ Coal-gas/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret 2001 WoCS","Single Malt","Glenturret","1423 - World Class Spirits (WoCS)","Single Barrel Selection","","1st Fill Port Pipe","54.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/9/1/113/149045-big.jpg","Honey/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret 1988 DR","Single Malt","Glenturret","A.D. Rattray (DR)","Individual Cask Bottling","25 years old","Bourbon Hogshead","45.3 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/5/3/041/85770-big.jpg","Citric/ Chocolate/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret 1987 DR","Single Malt","Glenturret","A.D. Rattray (DR)","Individual Cask Bottling","27 years old","Bourbon Hogshead","51.5 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/6/8/755/107323-big.jpg","Chocolate/ Citric/ Cooked Fruit/ Cooked Vegetable/ Dried Fruit/ Fresh Fruit/ Leafy/ Leathery/ Nutty/ Oily/ Old Wood/ Tobacco/ Vanilla/ Sherried/ Coal-gas/ Cooked Mash/ Fragant/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Plastic/ Rubbery/ Sandy/ Smokey/ Solvent/ Sweaty/ Toasted/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret 1986 DR","Single Malt","Glenturret","A.D. Rattray (DR)","Individual Cask Bottling","28 years old","Bourbon Cask","50.1 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/7/2/303/115522-big.jpg","Vegetative/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Yeasty"
"Scotland/Highlands","Glenturret 1988 AD","Single Malt","Glenturret","Adelphi (AD)","Selection","25 years old","Refill Bourbon Cask","51.8 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/5/7/064/94097-big.jpg","Citric/ Fresh Fruit/ Vanilla/ Leathery/ Vegetative/ Chocolate/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Yeasty"
"Scotland/Highlands","Glenturret 1987 AD","Single Malt","Glenturret","Adelphi (AD)","","26 years old","","48.9 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/default/big.png?v4","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret 34-year-old Aco","Single Malt","Glenturret","Acorn (Aco)","The Malt Tribune","34 years old","","47.6 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/5/5/550/131145-big.jpg","Coal-gas/ Chocolate/ Citric/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret 1993 DR","Single Malt","Glenturret","A.D. Rattray (DR)","Individual Cask Bottling","13 years old","Bourbon Hogshead","56.4 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/1/96/55864-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret 1987 AD","Single Malt","Glenturret","Adelphi (AD)","Selection","27 years old","Refill Bourbon Cask","52.1 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/6/4/640/101327-big.jpg","Oily/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret 2005 AD","Single Malt","Glenturret","Adelphi (AD)","City of Zwolle","10 years old","American Oak First Fill Sherry Cask","46.0 % Vol.","700 ml","Label Design by Laurien Stam","https://static.whiskybase.com/storage/whiskies/7/9/820/123995-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret 2005 AD","Single Malt","Glenturret","Adelphi (AD)","Selection","10 years old","","57.6 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/7/8/270/122236-big.jpg","Tobacco/ Dried Fruit/ Fresh Fruit/ New Wood/ Sherried/ Smokey/ Cooked Vegetable/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Fragant/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Solvent/ Sweaty/ Toasted/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glenturret 1977 AC","Single Malt","Glenturret","Alambic Classique (AC)","Rare & Old Selection","37 years old","Bourbon Cask","46.5 % Vol.","","","https://static.whiskybase.com/storage/whiskies/7/3/900/126419-big.jpg","Fresh Fruit/ Vanilla/ Citric/ Honey/ New Wood/ Nutty/ Chocolate/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Green-House/ Hay-like/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vegetative/ Yeasty"
