path,titleText,Category,Distillery,Bottler,Bottling serie,Stated Age,Cask Type,Strength,Size,Label,Image URL,TASTINGTAGS
"Scotland/Highlands","Glen Garioch 08-year-old","Single Malt","Glen Garioch","Distillery Bottling","Brown Dumpy Bottle","08 years old","","40.0 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/default/big.png?v4","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 08-year-old","Single Malt","Glen Garioch","Distillery Bottling","Brown Dumpy Bottle","08 years old","","43.0 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/2/3/384/70435-big.jpg","Citric/ Fragant/ Old Wood/ Smokey/ Vegetative/ Chocolate/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Plastic/ Rubbery/ Sandy/ Sherried/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Yeasty"
"Scotland/Highlands","Glen Garioch 08-year-old","Single Malt","Glen Garioch","Distillery Bottling","","08 years old","","40.0 % Vol.","700 ml 750 ml","","https://static.whiskybase.com/storage/whiskies/3/0/5/54890-big.jpg","Tobacco/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch Founder's Reserve 1797","Single Malt","Glen Garioch","Distillery Bottling","","","Bourbon & Sherry Casks","48.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/0/148/189519-big.jpg","Sherried/ Cooked Fruit/ Fresh Fruit/ Nutty/ Rubbery/ Vanilla/ Chocolate/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Malt Extract/ Medicinal/ New Wood/ Sandy/ Yeasty/ Citric/ Coal-gas/ Fragant/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Mossy/ Oily/ Old Wood/ Plastic/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vegetative"
"Scotland/Highlands","Glen Garioch 10-year-old","Single Malt","Glen Garioch","Distillery Bottling","Old Label","10 years old","","43.0 (gradi)","750 ml","","https://static.whiskybase.com/storage/whiskies/1/9/2092/395863-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 08-year-old","Single Malt","Glen Garioch","Distillery Bottling","","08 years old","","43.0 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/8/7/849/232060-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 08-year-old","Single Malt","Glen Garioch","Distillery Bottling","A single malt whisky","08 years old","","40.0 % Vol.","757 ml","70° PROOF / 75.7 cl / 26 2/3 FL. OZ.","https://static.whiskybase.com/storage/whiskies/5/0/866/105010-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 10-year-old","Single Malt","Glen Garioch","Distillery Bottling","","10 years old","","40.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/2/9/06/57455-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 10-year-old","Single Malt","Glen Garioch","Distillery Bottling","Old Label","10 years old","","43.0 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/2/0/484/68767-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 10-year-old","Single Malt","Glen Garioch","Distillery Bottling","","10 years old","","40.0 % Vol.","750 ml","Old Label","https://static.whiskybase.com/storage/whiskies/2/3/601/168478-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 10-year-old","Single Malt","Glen Garioch","Distillery Bottling","Scenery Label","10 years old","","40.0 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/2/3/602/113767-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 10-year-old","Single Malt","Glen Garioch","Distillery Bottling","Individual Cask Bottling","10 years old","Sherry Butt","56.5 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/3/8/724/376605-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 10-year-old","Single Malt","Glen Garioch","Distillery Bottling","","10 years old","","40.0 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/1/1/8996/198481-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 10-year-old","Single Malt","Glen Garioch","Distillery Bottling","Old Label","10 years old","","43.0 % Vol.","750 ml",""Ans 10 D'age"","https://static.whiskybase.com/storage/whiskies/9/2/396/144363-big.jpg","Coal-gas/ Chocolate/ Citric/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 12-year-old","Single Malt","Glen Garioch","Distillery Bottling","The National Trust for Scotland","12 years old","","43.0 % Vol.","","","https://static.whiskybase.com/storage/whiskies/1/5/38/56198-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 15-year-old","Single Malt","Glen Garioch","Distillery Bottling","Bi-Centenary 1797 - 1997","15 years old","","40.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/1/678/138547-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 12-year-old","Single Malt","Glen Garioch","Distillery Bottling","","12 years old","","43.0 % Vol.","1000 ml","","https://static.whiskybase.com/storage/whiskies/2/3/272/70384-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 15-year-old","Single Malt","Glen Garioch","Distillery Bottling","Blue label, screw cap","15 years old","","43.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/1/677/83585-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 12-year-old","Single Malt","Glen Garioch","Distillery Bottling","","12 years old","","40.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/7/3/71/367068-big.jpg","Dried Fruit/ Fresh Fruit/ Vanilla/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Fragant/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 1965","Single Malt","Glen Garioch","Distillery Bottling","Full Strength","21 years old","","50.0 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/1/2/402/104600-big.jpg","Citric/ Coal-gas/ Chocolate/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 1958","Single Malt","Glen Garioch","Distillery Bottling","","46 years old","","43.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/2/2/605/70069-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 1797 Founder's Reserve","Single Malt","Glen Garioch","Distillery Bottling","Special Boat Service","","","48.0 % Vol.","700 ml","","https://static.whiskybase.com/storage/whiskies/1/6/0909/271192-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 1965","Single Malt","Glen Garioch","Distillery Bottling","","21 years old","","43.0 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/3/8/901/105015-big.jpg","Chocolate/ Citric/ Cooked Fruit/ Dried Fruit/ Hay-like/ Honey/ Malt Extract/ New Wood/ Nutty/ Sherried/ Smokey/ Toasted/ Tobacco/ Coal-gas/ Cooked Mash/ Cooked Vegetable/ Fragant/ Fresh Fruit/ Green-House/ Husky/ Kippery/ Leafy/ Leathery/ Medicinal/ Mossy/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Solvent/ Sweaty/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 15-year-old","Single Malt","Glen Garioch","Distillery Bottling","","15 years old","","43.0 % Vol.","700 ml 1000 ml","","https://static.whiskybase.com/storage/whiskies/1/5/37/56197-big.jpg","Fresh Fruit/ Hay-like/ Honey/ Toasted/ Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Green-House/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 1965","Single Malt","Glen Garioch","Distillery Bottling","","21 years old","","86 (proof)","750 ml","","https://static.whiskybase.com/storage/whiskies/1/4/2023/437078-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 1965","Single Malt","Glen Garioch","Distillery Bottling","","12 years old","","43.0 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/default/big.png?v4","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
"Scotland/Highlands","Glen Garioch 1965","Single Malt","Glen Garioch","Distillery Bottling","","21 years old","","43.0 % Vol.","750 ml","","https://static.whiskybase.com/storage/whiskies/1/2/401/64223-big.jpg","Chocolate/ Citric/ Coal-gas/ Cooked Fruit/ Cooked Mash/ Cooked Vegetable/ Dried Fruit/ Fragant/ Fresh Fruit/ Green-House/ Hay-like/ Honey/ Husky/ Kippery/ Leafy/ Leathery/ Malt Extract/ Medicinal/ Mossy/ New Wood/ Nutty/ Oily/ Old Wood/ Plastic/ Rubbery/ Sandy/ Sherried/ Smokey/ Solvent/ Sweaty/ Toasted/ Tobacco/ Vanilla/ Vegetative/ Yeasty"
